B07ZWJ8749,2022,3,16,2022-03-16 01:20:21.440139
B07765PYGS,2022,3,16,2022-03-16 01:20:25.630322
B01M056B1M,2022,3,16,2022-03-16 01:20:29.807627
B08SXSWC7Y,2022,3,16,2022-03-16 01:20:34.007679
B09GV8S8TS,2022,3,16,2022-03-16 01:20:40.293458
B09FSW6TSY,2022,3,16,2022-03-16 01:20:44.497385
B01BSW38TS,2022,3,16,2022-03-16 01:20:48.664525
B07BZC65LL,2022,3,16,2022-03-16 01:20:52.850607
B089TP4HQ2,2022,3,16,2022-03-16 01:20:57.035929
B08SSCPQF7,2022,3,16,2022-03-16 01:21:01.223074
B08WQ6PB21,2022,3,16,2022-03-16 01:21:05.414067
B09S3WTP11,2022,3,16,2022-03-16 01:21:09.602770
B0165GY9VI,2022,3,16,2022-03-16 01:21:13.801915
B07NN5Q183,2022,3,16,2022-03-16 01:21:17.967802
B0013945XU,2022,3,16,2022-03-16 01:21:22.157263
B099KTBYNW,2022,3,16,2022-03-16 01:21:26.342617
B00IOWGJAQ,2022,3,16,2022-03-16 01:21:30.533731
B078WP8TZQ,2022,3,16,2022-03-16 01:21:34.720856
B004CJJO2A,2022,3,16,2022-03-16 01:21:38.907824
B09PJ4WYNV,2022,3,16,2022-03-16 01:21:43.093121
B07CJKYRCZ,2022,3,16,2022-03-16 01:21:47.276126
B078WZ9WW1,2022,3,16,2022-03-16 01:21:51.464283
B09428NM5C,2022,3,16,2022-03-16 01:21:55.648229
B00GTW4S3S,2022,3,16,2022-03-16 01:21:59.833306
B00UB6FT54,2022,3,16,love this shampoo,makes your hair,last a long,long time,shampoo and conditioner,favorite shampoo,good lather,hair feeling,leaves my hair,hair soft,hair clean,best shampoo,dry hair,hair so tangled and dry,shampoo great,hair love,shampoos,bottle,greasy,therappe,2022-03-16 01:22:06.011660
B00T5AC14E,2022,3,16,2022-03-16 01:22:10.212284
B094YVT46S,2022,3,16,2022-03-16 01:22:14.403278
B0012UOXDC,2022,3,16,2022-03-16 01:22:18.581644
B08G7GVH57,2022,3,16,2022-03-16 01:22:23.293736
B08X975D9W,2022,3,16,2022-03-16 01:22:27.481974
B08SHHXV38,2022,3,16,2022-03-16 01:22:31.667593
B07WGWHCBC,2022,3,16,2022-03-16 01:22:35.853319
B000RK9XLA,2022,3,16,2022-03-16 01:22:40.024962
B09T6YXJJB,2022,3,16,2022-03-16 01:22:44.210124
B00597MI4K,2022,3,16,2022-03-16 01:22:48.400011
B08529DCFF,2022,3,16,2022-03-16 01:22:52.591395
B09PYGDZSC,2022,3,16,2022-03-16 01:22:56.777813
B077BY4NMT,2022,3,16,2022-03-16 01:23:00.965722
B0032EZ2L8,2022,3,16,2022-03-16 01:23:05.151895
B000U2A3F0,2022,3,16,2022-03-16 01:23:09.340856
B085SW8XGJ,2022,3,16,2022-03-16 01:23:15.629992
B000CLL2HM,2022,3,16,2022-03-16 01:23:19.822329
B00IYWKF0G,2022,3,16,curly hair,shampoo and conditioner,long time,stylist recommended,smells great,hair stylist,great love,hair very soft,love this shampoo,curls,surface,drying,thick,amount,bottles,expensive,lasts,lathers,leaves,loose,2022-03-16 01:23:26.071752
B007HNKIG4,2022,3,16,2022-03-16 01:23:30.268007
B01MTJ4KOF,2022,3,16,2022-03-16 01:23:34.456793
B00DP5RPLO,2022,3,16,2022-03-16 01:23:38.645467
B00ANGHSOM,2022,3,16,2022-03-16 01:23:42.834211
B07H3CXT45,2022,3,16,2022-03-16 01:23:47.021364
B09LFRK7H4,2022,3,16,2022-03-16 01:23:51.210265
B07C32SZ8L,2022,3,16,2022-03-16 01:23:55.392792
B0791Y9749,2022,3,16,2022-03-16 01:23:59.579376
B07M6HP787,2022,3,16,2022-03-16 01:24:03.769740
B09NY6L5D7,2022,3,16,2022-03-16 01:24:07.956730
B09LFP6BMC,2022,3,16,2022-03-16 01:24:12.152380
B00BAKCZ2A,2022,3,16,2022-03-16 01:24:16.341725
B00066D618,2022,3,16,2022-03-16 01:24:20.527522
B00D2PF1SG,2022,3,16,hair loss,hair growth,thinning hair,highly recommend,love the way,worth the money,started using,every day,long enough,dry and brittle,shoulder length,hard to squeeze,fine hair,love this shampoo,see the difference,top of my head,stopped falling,hair soft,bald spot,worst product ever,2022-03-16 01:24:28.837861
B08XVNRZ8W,2022,3,16,2022-03-16 01:24:41.857906
B00WX7WDLM,2022,3,16,2022-03-16 01:24:46.054028
B00H7GA9CO,2022,3,16,2022-03-16 01:24:50.253521
B00ATT857W,2022,3,16,2022-03-16 01:24:54.443464
B09LFP6BMC,2022,3,16,2022-03-16 01:24:58.635887
B00BAKCZ2A,2022,3,16,2022-03-16 01:25:02.826479
B086PKBLYR,2022,3,16,2022-03-16 01:25:07.018358
B074KM4XV2,2022,3,16,2022-03-16 01:25:11.204333
B097FBR2GZ,2022,3,16,2022-03-16 01:25:15.393029
B00MBOLWVE,2022,3,16,2022-03-16 01:25:19.583977
B08QM7KBB8,2022,3,16,2022-03-16 01:25:23.763484
B0085LXPRQ,2022,3,16,2022-03-16 01:25:27.948795
B07PF5G7K3,2022,3,16,2022-03-16 01:25:32.135770
B00CGPMEAQ,2022,3,16,2022-03-16 01:25:36.374045
B098LHNLLG,2022,3,16,2022-03-16 01:25:40.542784
B086XQF587,2022,3,16,2022-03-16 01:25:44.729760
B0912GWS6B,2022,3,16,2022-03-16 01:25:48.909067
B014RU0SG4,2022,3,16,2022-03-16 01:25:53.095561
B01CF4L28C,2022,3,16,2022-03-16 01:25:57.284278
B07ZQRMW26,2022,3,16,2022-03-16 01:26:01.474242
B07V9LX19F,2022,3,16,2022-03-16 01:26:05.665329
B078HCYSFK,2022,3,16,2022-03-16 01:26:09.852753
B001D0BJNI,2022,3,16,2022-03-16 01:26:14.040297
B097NB98ZB,2022,3,16,2022-03-16 01:26:18.213615
B09RN8T6R1,2022,3,16,2022-03-16 01:26:22.404294
B0073FO9AM,2022,3,16,2022-03-16 01:26:26.571976
B01FWC755S,2022,3,16,2022-03-16 01:26:30.754714
B08BVWSBGX,2022,3,16,2022-03-16 01:26:34.945477
B08DL6Z12N,2022,3,16,color treated,treated hair,shampoo and conditioner,come with a pump,love this shampoo,color therapy,little goes,long time,goes a long,picture showed,without a pump,makes my hair,long way,fine hair,great shampoo,works well,pump like pictured,every day,use a much,worth the money,2022-03-16 01:26:41.627001
B08BVWSBGX,2022,3,16,2022-03-16 01:26:45.840694
B07FYVW39L,2022,3,16,2022-03-16 01:26:54.064523
B094KVN6S7,2022,3,16,2022-03-16 01:26:58.250912
B084L1978T,2022,3,16,2022-03-16 01:27:02.438076
B00V5K0C9S,2022,3,16,2022-03-16 01:27:06.628093
B0789VCBF6,2022,3,16,2022-03-16 01:27:10.820407
B08N6WVFQ9,2022,3,16,2022-03-16 01:27:15.007016
B07KMDMZ3L,2022,3,16,2022-03-16 01:27:19.201618
