B075X2KL5C,2022,3,16,sensitive skin,fragrance free,highly recommend,itchy skin,dry itchy,body washes,started using,skin relief,active naturals,great for sensitive,subscribe and save,much better,recommend it to anyone,long time,dry sensitive,anything else,winter months,best lotion,goes a long,definitely recommend,2022-03-16 02:12:24.964784
B077TWXCQV,2022,3,16,2022-03-16 02:12:29.282312
B08HJQR8MD,2022,3,16,2022-03-16 02:12:33.491535
B08BJVHYSC,2022,3,16,2022-03-16 02:12:37.704951
B0009EILAS,2022,3,16,sensitive skin,fragrance free,highly recommend,itchy skin,dry itchy,body washes,started using,skin relief,active naturals,great for sensitive,subscribe and save,much better,recommend it to anyone,long time,dry sensitive,anything else,winter months,best lotion,goes a long,definitely recommend,2022-03-16 02:12:44.921369
B07VCVDRKG,2022,3,16,2022-03-16 02:12:49.104913
B003ZC403S,2022,3,16,2022-03-16 02:12:53.315238
B09P8WV1GQ,2022,3,16,2022-03-16 02:12:57.532413
B000IB0GZA,2022,3,16,2022-03-16 02:13:01.723203
B017610BG8,2022,3,16,2022-03-16 02:13:05.935496
B0846G318P,2022,3,16,2022-03-16 02:13:10.144574
B01MSSDEPK,2022,3,16,2022-03-16 02:13:14.352742
B00949CTQQ,2022,3,16,2022-03-16 02:13:18.563039
B00BQYF21G,2022,3,16,2022-03-16 02:13:22.772515
B08372XNYT,2022,3,16,2022-03-16 02:13:26.982779
B002TSA948,2022,3,16,2022-03-16 02:13:31.206048
B09P8WGFJ6,2022,3,16,2022-03-16 02:13:35.415563
B00ZY65OSI,2022,3,16,2022-03-16 02:13:39.623758
B01LWIAJ3S,2022,3,16,2022-03-16 02:13:43.834793
B07ZDHB832,2022,3,16,2022-03-16 02:13:48.047629
B014UUZ1FE,2022,3,16,2022-03-16 02:13:52.255083
B07CGPZLXQ,2022,3,16,2022-03-16 02:13:56.460166
B00U6QFEJU,2022,3,16,2022-03-16 02:14:00.667598
B000ODNSR0,2022,3,16,2022-03-16 02:14:04.871815
B01NA9WHGD,2022,3,16,body wash,sensitive skin,highly recommend,smells amazing,skin feeling,smells great,dry skin,scent,soap,itchy,moisturizing,smell,cream,gentle,lather,2022-03-16 02:14:11.641266
B08HZ7LZ3T,2022,3,16,2022-03-16 02:14:20.231339
B089QTHZ6B,2022,3,16,2022-03-16 02:14:24.440440
B074DDCW8B,2022,3,16,2022-03-16 02:14:28.656792
B081DG1W29,2022,3,16,2022-03-16 02:14:32.855892
B084PKHGC7,2022,3,16,2022-03-16 02:14:37.068455
B07FKQGN7F,2022,3,16,2022-03-16 02:14:41.289751
B07ZL24R71,2022,3,16,2022-03-16 02:14:45.501137
B0000535UW,2022,3,16,2022-03-16 02:14:49.698608
B00XDX7MQQ,2022,3,16,2022-03-16 02:14:53.897126
B089C6D8W8,2022,3,16,2022-03-16 02:14:58.111824
B07FK8YR27,2022,3,16,2022-03-16 02:15:02.325123
B004JC3PBQ,2022,3,16,2022-03-16 02:15:06.525169
B01329XE2Q,2022,3,16,2022-03-16 02:15:10.733636
B077YDZ75C,2022,3,16,2022-03-16 02:15:14.946577
B082QBPDJC,2022,3,16,2022-03-16 02:15:19.160121
B084MNGR5K,2022,3,16,2022-03-16 02:15:23.374330
B07PBTB187,2022,3,16,2022-03-16 02:15:27.565173
B0773P3X4S,2022,3,16,2022-03-16 02:15:31.767294
B07Q6D1KM6,2022,3,16,2022-03-16 02:15:35.981705
B016TRTXXM,2022,3,16,2022-03-16 02:15:40.186799
B075N8CDGT,2022,3,16,salicylic acid,body wash,active ingredient,dry skin,works great,twice a day,highly recommend,psoriasis and eczema,small amount,dry and flaky,rough and bumpy,expiration date,moisturizing cream,affected areas,started using,recommend for anyone,face wash,redness and irritation,twice a week,always looking,2022-03-16 02:15:47.228852
B0779BMXTN,2022,3,16,2022-03-16 02:15:51.427378
B07CYD55KZ,2022,3,16,2022-03-16 02:15:55.691766
B00R1P82UW,2022,3,16,2022-03-16 02:15:59.894449
B01HOHBDT8,2022,3,16,2022-03-16 02:16:04.098227
B00OO0D8TW,2022,3,16,2022-03-16 02:16:08.310546
B09F81SD66,2022,3,16,2022-03-16 02:16:12.519447
B07CWHGR8J,2022,3,16,good quality,much better,fell apart,sensitive skin,well made,job done,dollar store,great value,perfect size,super soft,last long,easy to hold,highly recommend,smaller than expected,high quality,long time,good value,good price,feel like,body wash,2022-03-16 02:16:19.865789
B08XYBBYDR,2022,3,16,2022-03-16 02:16:24.050657
B00NNOWEXG,2022,3,16,2022-03-16 02:16:28.251227
