B00TX9H8AO,2022,3,16,body wash,11,1,1,5.0,22.65,0,1,1,1,0,0,0,0,0,0,0,"Fri, Mar 18","Fri, Mar 18",($2.83/Ounce),"ClearPores Skin Cleansing System Deep Body Wash, 8 Ounce",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg11_1?ie=UTF8&adId=A08570931AG4QXUHAI370&url=%2FClearPores-Skin-Cleansing-System-Ounce%2Fdp%2FB00TX9H8AO%2Fref%3Dsr_1_481_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647371153%26s%3Dbeauty%26sr%3D1-481-spons%26psc%3D1%26smid%3DA3AC8PQ96D2D8O&qualifier=1647371153&id=1270034815937769&widgetName=sp_atf_next,2022-03-16 03:06:00.931270
B071Z79329,2022,3,16,body wash,11,2,90,4.4,11.50,0,1,1,1,0,0,0,0,0,0,0,3.5 Ounce (Pack of 1),"Tomorrow, Mar 16",($325.78/Ounce),"[KLAIRS] Supple Preparation Body Soap, body soap, body cleanser, 100g",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg11_1?ie=UTF8&adId=A01476133426559A3V5KJ&url=%2FKLAIRS-gentle-natural-Body-cleanser%2Fdp%2FB071Z79329%2Fref%3Dsr_1_482_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647371153%26s%3Dbeauty%26sr%3D1-482-spons%26psc%3D1&qualifier=1647371153&id=1270034815937769&widgetName=sp_atf_next,2022-03-16 03:06:05.127251
B08HZ56C2L,2022,3,16,body wash,11,3,87,4.6,18.00,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,8.45 Fl Oz (Pack of 1),"Thu, Mar 17",($2.13/Fl Oz),"KORRES Elasti-Smooth Body Cleanser, 8.45 fl. oz.",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg11_1?ie=UTF8&adId=A0436556YRFVNV25F9TU&url=%2FKORRES-Elasti-Smooth-Body-Cleanser%2Fdp%2FB08HZ56C2L%2Fref%3Dsr_1_483_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647371153%26s%3Dbeauty%26sr%3D1-483-spons%26psc%3D1&qualifier=1647371153&id=1270034815937769&widgetName=sp_atf_next,2022-03-16 03:06:11.803211
B083XHKMNH,2022,3,16,body wash,11,4,1227,4.5,15.00,16.00,1,0,1,6%,0,0,0,0,Lowest price in 30 days,0,12.2 Fl Oz (Pack of 1),0,($1.23/Fl Oz),Huron - Men's Body Wash. Skin conditioning lather refreshes deodorizes and nourishes. Energizing aromatic citrus scent with Menthol and Eucalyptus. (Pack of One),http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg11_1?ie=UTF8&adId=A02890293VBMMJMBNOLTS&url=%2FHuron-Invigorating-conditioning-Eucalyptus-Sulfate-free-100%2Fdp%2FB083XHKMNH%2Fref%3Dsr_1_484_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647371153%26s%3Dbeauty%26sr%3D1-484-spons%26psc%3D1%26smid%3DA2XZF3EO7H0Q30&qualifier=1647371153&id=1270034815937769&widgetName=sp_atf_next,2022-03-16 03:06:16.008733
B082YFMNTJ,2022,3,16,body wash,11,5,99,4.5,17.95,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,15.99 Fl Oz (Pack of 1),"Thu, Mar 17",($17.95/Ounce),"Barrel and Oak - All-in-One Body Wash, Men's Body Wash, Men's Soap for Hair, Face, & Body, Refreshing & Balanced Cleanser, Essential Oil-Based Scent, Warm Oak & Spicy Bergamot (Black Oak, 16 oz)",http://amazon.com/Barrel-Oak-All-One-Refreshing/dp/B082YFMNTJ/ref=sr_1_485?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-485,2022-03-16 03:06:20.222040
B07ZZMJXW8,2022,3,16,body wash,11,6,1468,4.7,16.24,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,13.5 Fl Oz (Pack of 4),"Thu, Mar 17",($0.30/Fl Oz),"Dove Men+Care Elements Body Wash, Charcoal and Clay, 13.5 Ounce / 400 Ml (Pack of 4) Imported Version",http://amazon.com/Dove-Men-Care-Elements-Charcoal/dp/B07ZZMJXW8/ref=sr_1_486?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-486,2022-03-16 03:06:24.433099
B0002BPIZO,2022,3,16,body wash,11,7,1382,4.8,28.00,0,0,1,1,0,0,0,0,0,$26.60 with Subscribe & Save discount,0,16 Ounce,"Tomorrow, Mar 16",($1.75/Fl Oz),philosophy pure grace,http://amazon.com/Philosophy-Grace-Shampoo-Shower-Ounces/dp/B0002BPIZO/ref=sr_1_487?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-487,2022-03-16 03:06:28.642751
B01NAXFMLX,2022,3,16,body wash,11,8,19,4.3,21.91,0,0,0,1,0,0,0,0,0,0,0,8 Fl Oz (Pack of 1),0,($2.74/Ounce),"Mederma AG Body Cleanser, 8 Ounce",http://amazon.com/Mederma-AG-Body-Cleanser-Ounce/dp/B01NAXFMLX/ref=sr_1_488?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-488,2022-03-16 03:06:32.855206
B095QWZ565,2022,3,16,body wash,11,9,44,4.4,12.80,15.00,0,1,1,0,0,0,0,1,$12.16 with Subscribe & Save discount,0,13.5 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.95/Fl Oz),"The Body Shop Lemon Purifying Hair & Body Wash 400ml, 13.5 Fl Oz",http://amazon.com/Body-Shop-Lemon-Purifying-400ml/dp/B095QWZ565/ref=sr_1_489?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-489,2022-03-16 03:06:37.066338
B08W1F7NCY,2022,3,16,body wash,11,10,211,4.1,5.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,4 Ounce (Pack of 1),"Fri, Mar 18",($1.71/Ounce),"Turmeric Soap Bar for Face & Body - All Natural Turmeric Skin Soap - Turmeric Face Soap Reduces Acne, Heals Scars, & Cleanses Skin - 4oz Turmeric Bar Soap Detox Treatment for All Skin Types",http://amazon.com/Turmeric-Soap-Bar-Face-Body/dp/B08W1F7NCY/ref=sr_1_490?keywords=Body+Cleansers&qid=1647371153&s=beauty&sr=1-490,2022-03-16 03:06:43.615656
