B09MB2VHJQ,2022,3,16,body wash,10,1,0,0,11.99,18.99,1,1,1,0,0,0,0,0,5% coupon applied at checkout,Save 5%  with coupon,"Tomorrow, Mar 16","Tomorrow, Mar 16",($2.42/Fl Oz),"MANCODES Foaming Facial Cleanser, Makeup Remover and Daily Face Wash for Oily Skin, Paraben & Fragrance Free, Salicylic Acid Blackhead Cleaner 4.76 Fl Oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A08437492Q00GAGTAQD0I&url=%2FMANCODES-Cleanser-Fragrance-Salicylic-Blackhead%2Fdp%2FB09MB2VHJQ%2Fref%3Dsr_1_433_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647370885%26s%3Dbeauty%26sr%3D1-433-spons%26psc%3D1&qualifier=1647370885&id=8179940487462329&widgetName=sp_atf_next,2022-03-16 03:01:33.105734
B09CY6LZZ4,2022,3,16,body wash,10,2,3,2.0,8.99,0,1,1,1,0,0,0,0,0,0,0,"Thu, Mar 17","Thu, Mar 17",($8.99/Fl Oz),"MENSTORY Activated Charcoal Face Exfoliator Rub Facial Scrub for Exfoliating, Smoothing, Purifying, Reducing Dullness, Dryness, Blackheads, Oily & Acne Skincare for Men, 1 oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A04895032ZITNUGC070Y8&url=%2FMENSTORY-Activated-Exfoliator-Exfoliating-Blackheads%2Fdp%2FB09CY6LZZ4%2Fref%3Dsr_1_434_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647370885%26s%3Dbeauty%26sr%3D1-434-spons%26psc%3D1&qualifier=1647370885&id=8179940487462329&widgetName=sp_atf_next,2022-03-16 03:01:37.284976
B09HRB71DM,2022,3,16,body wash,10,3,9,4.6,36.50,0,1,1,1,0,0,0,0,0,6% coupon applied at checkout,Save 6%  with coupon,"Tomorrow, Mar 16","Tomorrow, Mar 16",0,"Natural Amor Handmade Spa Gift Set, Relaxing 5 pcs Gift Box for Women Including Lavender Handmade Soap Bar, Natural Clay Mask, Soy Candle, Bath Salt",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_beauty_sr_pg10_1?ie=UTF8&adId=A10241302EWLITL4FF5H4&url=%2FNatural-Handmade-Relaxing-Including-Lavender%2Fdp%2FB09HRB71DM%2Fref%3Dsr_1_436_sspa%3Fkeywords%3DBody%2BCleansers%26qid%3D1647370885%26s%3Dbeauty%26sr%3D1-436-spons%26psc%3D1&qualifier=1647370885&id=8179940487462329&widgetName=sp_atf_next,2022-03-16 03:01:41.492237
B09BC4DZF6,2022,3,16,body wash,10,4,6,4.6,28.48,29.97,0,0,1,0,0,0,0,0,0,0,6.8 Fl Oz (Pack of 3),0,0,"Weleda Aroma Essentials Body Wash Collection, 6.8 Fluid Ounce (Pack of 3), Energy Shower Gel, Pamper and Relax Body Wash, Gentle Plant Rich Cleanser",http://amazon.com/Weleda-Essentials-Collection-Energy-Cleanser/dp/B09BC4DZF6/ref=sr_1_437?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-437,2022-03-16 03:01:45.704778
B01LTHKWE6,2022,3,16,body wash,10,5,50,4.5,21.68,0,0,1,1,0,0,0,0,0,0,0,11.97 Fl Oz (Pack of 3),"Tomorrow, Mar 16",($0.60/Ounce),"Aveeno Daily Moisturizing Yogurt Body Wash for Dry Skin with Soothing Oat & Vanilla Scent, Gentle Body Cleanser, 12 fl. oz (Pack of 3)",http://amazon.com/Aveeno-Daily-Moisturizing-Yogurt-Vanilla/dp/B01LTHKWE6/ref=sr_1_438?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-438,2022-03-16 03:01:49.919391
B001E96L2C,2022,3,16,body wash,10,6,492,4.7,20.67,0,0,1,1,0,0,0,0,0,0,0,Pack of 3,"Tomorrow, Mar 16",($1.72/Ounce),"Aveeno Active Naturals Skin Relief Body Wash, Fragrance Free, 12 Ounce (Pack of 3)",http://amazon.com/Aveeno-Active-Naturals-Relief-Fragrance/dp/B001E96L2C/ref=sr_1_439?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-439,2022-03-16 03:01:54.130633
B00ZJTD824,2022,3,16,body wash,10,7,54,4.3,11.00,0,0,0,1,0,0,0,0,0,0,0,8 Fl Oz (Pack of 1),0,($1.38/FL Oz),"Cleure Face and Body Wash for Sensitive Skin, Free of Fragrance, Gluten, Paraben and Sulfates, 8 oz",http://amazon.com/Cleure-Face-Body-Wash-Hypoallergenic/dp/B00ZJTD824/ref=sr_1_440?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-440,2022-03-16 03:02:01.476899
B003B6FFNC,2022,3,16,body wash,10,8,1025,4.6,16.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,32 Fl Oz (Pack of 1),"Tomorrow, Mar 16",($0.53/Fl. Oz),"Alaffia - Everyday Shea Body Wash, Naturally Helps Moisturize and Cleanse Without Stripping Natural Oils with Shea Butter, Neem, and Coconut Oil, Fair Trade, Lavender, 32 Ounces",http://amazon.com/Alaffia-Everyday-Naturally-Moisturize-Stripping/dp/B003B6FFNC/ref=sr_1_441?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-441,2022-03-16 03:02:05.668755
B00EII96N2,2022,3,16,body wash,10,9,1232,4.6,11.72,12.99,0,0,1,0,0,0,0,0,0,0,8 Fl Oz (Pack of 2),0,($0.73/Fl Oz),"No-Rinse Body Wash, 8 fl oz - Leaves Skin Clean, Moisturized and Odor-Free (Pack of 2)",http://amazon.com/No-Rinse-Body-Bottles-bottles/dp/B00EII96N2/ref=sr_1_442?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-442,2022-03-16 03:02:13.560953
B01BI7K1WU,2022,3,16,body wash,10,10,322,4.3,12.99,0,0,1,1,0,0,0,0,0,0,0,4 Ounce (Pack of 1),"Tomorrow, Mar 16",($3.25/Ounce),"Moisturizing Rosacea Face & Body Wash for Sensitive Skin With Coconut Oil, Manuka Honey and Aloe Vera - Gentle Rosacea Cleanser for Dry & Itchy Skin - Redness Relief for Face & Body (4oz)",http://amazon.com/Moisturizing-Rosacea-Sensitive-Coconut-Manuka/dp/B01BI7K1WU/ref=sr_1_443?keywords=Body+Cleansers&qid=1647370885&s=beauty&sr=1-443,2022-03-16 03:02:17.740797
