B01DCHU1DI,2022,3,16,1,smells wonderful,5.0 out of 5 stars,,"Reviewed in the United States on February 17, 2022",cj,,Verified Purchase,,This is the best body wash. Just a little goes a long way.,2022-03-16 03:02:35.926446
B01DCHU1DI,2022,3,16,2,I love this product. But the box was crushed. Contents spilled out.,2.0 out of 5 stars,,"Reviewed in the United States on June 20, 2021",Symme,,Verified Purchase,,See above. Box was crushed when I got. Driver did not leave it at my front door as instructed.,2022-03-16 03:02:35.926446
B01DCHU1DI,2022,3,16,3,Best soap,5.0 out of 5 stars,,"Reviewed in the United States on January 13, 2020",Jaziel Crespo,,Verified Purchase,,I love this stuff,2022-03-16 03:02:35.926446
B01DCHU1DI,2022,3,16,4,Smells wonderful.,5.0 out of 5 stars,,"Reviewed in the United States on July 29, 2018",Kristin Harvey,,Verified Purchase,,Love this product.,2022-03-16 03:02:35.926446
