B07DJ1HNJR,2022,3,16,5,Didn’t work. Would not spin up disk.,1.0 out of 5 stars,9 people found this helpful,"Reviewed in the United States on June 24, 2019",Ken Raymond,,Verified Purchase,,Did not work. It would power on but would not recognize that there was a disk loaded. There is a plastic protrusion that is supposed to activate a micro switch but the micro switch is mounted off to the side of the plastic piece. Looks like the micro switch was soldered in backwards.,2022-03-16 06:18:10.310870
B07DJ1HNJR,2022,3,16,6,Happy to have purchased,5.0 out of 5 stars,6 people found this helpful,"Reviewed in the United States on July 12, 2019",clyde,,Verified Purchase,,So far the DVD players work wonderfully. I have them both set up for a long road trip and we have used them for probably 15 hours. They are easy to use and the picture quality is perfect.,2022-03-16 06:18:10.310870
B07DJ1HNJR,2022,3,16,7,Good Quality,5.0 out of 5 stars,9 people found this helpful,"Reviewed in the United States on May 15, 2019",BeckyRN,,Verified Purchase,,Great picture quality and sound. Easy to use. Also comes with a 12v car charger which is nice when traveling.,2022-03-16 06:18:10.310870
B07DJ1HNJR,2022,3,16,8,"Not very portable, difficult to install",2.0 out of 5 stars,,"Reviewed in the United States on December 26, 2020",double down,,Verified Purchase,,"The straps to connect the DVD player to the seats In The car are not user friendly and resulted in the plastic hooks breaking on both dvd screens.  The buckles are very difficult to tighten correctly to the units making difficult to quickly put in the car for a road trip.  The players themselves are okay.  We have had them for a little over a year and only used them 4 times... for long trips. We have had a few issues with dvd’s playing and skipping and freezing but mostly work okay... But every time I put them in the car is very frustrating and now that both units stay connections have broke, I would not recommend buying this set.  They should have come with Velcro straps and better connection system.",2022-03-16 06:18:10.310870
B09MLY2DHF,2022,3,16,1,"Clear, compact, convenient and cool",5.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on January 17, 2022",Howard Family,,Verified Purchase,,"This camera is great for me. It's a small/compact dash camera with the ability to record both front and inside of cabin. I had a previous dual dash camera that I had to run the rear camera wire throughout the cars trim and it was a pain. I needed a new camera but I didn't want the hassle of running wires throughout a van. This fit the bill as far as features. High def 1080@30fps quality recording for both front and rear cameras, the front and rear cameras are built into one solid device, GPS and WI-FI, The Wi-Fi feature is so awesome to be able to watch recordings through the app instead of taking the camera out or the MicroSD card out to view the recordings. Infrared LED lights for night time recording of inside the vehicle, photograph mode, G-sensor, Motion detection, Parking mode, Fatigue Driving Alert (which sends a time alert that you can set from 1,2,4 hours to take a break), easy to install and easy to navigate through menus and settings.",2022-03-16 06:18:55.134762
B09MLY2DHF,2022,3,16,2,Nice affordable dash cam,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on February 19, 2022",Scott,,Verified Purchase,,"I was looking for a dash cam, but didn't know where to start. After browsing for a while, I stumbled upon this one. I looked at all the features and thought the price was decent so I decided to get it a try. I am glad that I did get it. It was easy to set up and to get started I didn't have to open the instructions manual. I inserted an extra micro SD card that I had lying around, hooked up the USB cable, and it worked right away. It was pretty intuitive. After finally reading the instructions I saw that there is an app for it. I downloaded it and found it easy to use. The pictures and videos in this review were downloaded from the app to my phone. It was easy to do.  The video quality is pretty clear. It records both inside and outside at the same time. The sound quality is also pretty good, however I removed it from the video for privacy reasons. I saw some cams that are way more expensive but I have also saw that are cheaper. I don't know how good those cheap ones really are though. The only negative comment I have is that it doesn't come with the memory card. Maybe they can bump up the price $20 and include one in a future release. So far I definitely recommend this dash cam.",2022-03-16 06:18:55.134762
B09MLY2DHF,2022,3,16,3,"A Great quality dash cam, at a great price.",5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on January 17, 2022",MM&M,,Verified Purchase,,"I've been sitting on the fence, for some time now, about getting a Dashcam, but finally decided, after much research, that I should purchase one. As a result, I bought this specific dashcam.",2022-03-16 06:18:55.134762
B09288CFDR,2022,3,16,1,ok deal with a few bugs,3.0 out of 5 stars,10 people found this helpful,"Reviewed in the United States on September 22, 2021",Shirley G,,Verified Purchase,,"1. it is a ok deal for $80dollars  that provides most of the functions you need as a dashcam, the picture quality for the front is ok, but the rear camera isn't so, has a hard time to recognize plate numbers, so god forbidden, if anything happens at the back, close enough, i am still not certain, the rear camera will be able to pick up the plate number and  the pic is a bit darker than the front cam.",2022-03-16 06:19:10.257966
B09288CFDR,2022,3,16,2,Disconnects rear camera,1.0 out of 5 stars,6 people found this helpful,"Reviewed in the United States on October 10, 2021",Sophea,,Verified Purchase,,"The rear camera at night doesn’t perform as well since it has horrible glare from car headlights. Also the rear camera disconnects and connects randomly duration of 10-20 minutes long whenever I wash my car or driving in the rain. I’m guessing the camera isn’t as water proof as they say… the wires for the rear camera is very short especially if you try to tuck the wires neatly in your car interior trim. If you have a truck or a long car, I’d suggest you look elsewhere.",2022-03-16 06:19:10.257966
B09288CFDR,2022,3,16,3,Ok for what you pay for,2.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on October 5, 2021",Aydeé Mtz,,Verified Purchase,,"I got my very first one two days before I got my second one. First when I received my first dash cam it looked like it has been used before, and it did not have everything that it said it was going to have. The installation was simple, I did not had any issues with it at all while I was installing it, I have not connected the back lights to the camera so I do not know how that would work. The GPS on my first dash cam was missing.",2022-03-16 06:19:10.257966
B09288CFDR,2022,3,16,4,Great Dash-Cam/Rear view camera,5.0 out of 5 stars,99 people found this helpful,"Reviewed in the United States on June 19, 2021",Mo Sabri,,Verified Purchase,,This Review is about the dash cam with rearview mirror Model number G810 with GPS by by JOMSE.,2022-03-16 06:19:10.257966
B07VXNH138,2022,3,16,1,Watching Out For The Others,5.0 out of 5 stars,72 people found this helpful,"Reviewed in the United States on December 15, 2019",If I like it... I review it!,,Verified Purchase,,"I like this camera, however I don’t understand it well enough to use it for every day use. I commute 5 miles every day to the base and traffic is terrible. You see some crazy stuff going on. Motorcycles driving up the center lane, people swerving & cutting someone else off at the last minute. I mainly bought this for the long trips away from the city after watching the videos of ‘Idiots in Cars’. People are crazier behind the wheel than anything else I have EVER seen. Safety is a priority in the courtroom. This helps.",2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,2,Nice little dash cam,4.0 out of 5 stars,36 people found this helpful,"Reviewed in the United States on February 16, 2021",AF,,Verified Purchase,,"This is a nice little dash cam. I received it yesterday and installed it today. I had difficulties changing the date and time, but I figured it out. I was surprised to see it came with its SC card reader!! I'll see how well it works at night 👍.",2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,3,Suprisgly good for cheap...,5.0 out of 5 stars,27 people found this helpful,"Reviewed in the United States on June 16, 2020",Cody Groat,,Verified Purchase,,"I'm honestly amazed by the quality, features, and accessories this comes with for under $40. Full 1080p (which looks very clear and can easily read plates. Comes with a 32gb card and a USB stick. Also has a cable to plug into a cig lighter (which has a female USB also) and a cable to plug into your computer.",2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,4,Wasted money,1.0 out of 5 stars,17 people found this helpful,"Reviewed in the United States on December 13, 2021",B. C.,,Verified Purchase,,"Sent an email to the company and waited a while for a response before leaving this review, but no response. The video quality is terrible and I had to purchase my own SD card. Waste of money.",2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,5,Great dash cam day or night,5.0 out of 5 stars,44 people found this helpful,"Reviewed in the United States on January 12, 2020",David S.,,Verified Purchase,,Great video quality day or night. I'll review the dash cam video on my computer and catch things I didn't see when I was driving at night. I purchased this dash cam for video evidence if anything would happen.,2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,6,"Small size, that's good as it doesn't obscure your view.",5.0 out of 5 stars,44 people found this helpful,"Reviewed in the United States on October 24, 2019",Theresa Miller,,Verified Purchase,,Arrived on-time with all listed parts.,2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,7,"Easy to Install, it turned on and started recording.",5.0 out of 5 stars,7 people found this helpful,"Reviewed in the United States on August 9, 2021",CHRIS,,Verified Purchase,,"Easy to install. Turned on as soon a plugged it in. The suction it’s strong, just have to turn it clockwise to the right to tighten. Just need to adjust the date and time. Picture quality it’s good and colorful.",2022-03-16 06:19:55.715335
B07VXNH138,2022,3,16,8,Battery is garbage. Resets all settings to default,2.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on January 19, 2022",Charlie Steadman,,Verified Purchase,,"The dash cam itself provides a good quality picture and feature set for the low price. The problem is that the built-in lithium ion battery is super duper weak. After connecting it for the first time and configuring my settings, it kept on going back to the default time and settings. This was occurring even after letting it charge in my car for around 15 mins. After driving around the around an hour, it finally charged up a little bit but it would they're the ""low battery"" alert right before powering down. If this brand new dash cam can't even charge up to 50% when it's brand new, then time will not be kind to this device. Unless you enjoy going through and reconfiguring this dashcam each time you hop in your car, I would look elsewhere. I tried emailing their support for some help or to get a replacement, but they were super slow to respond and didn't provide any help.",2022-03-16 06:19:55.715335
