B01DPA6X5M,2022,3,16,1,Silky smooth and long-lasting rich color,3.0 out of 5 stars,15 people found this helpful,"Reviewed in the United States on June 23, 2016",Kathryn Magendie,"
        TOP 1000 REVIEWERVINE VOICE",Verified Purchase,Vine Customer Review of Free Product,"I had to lower my 4 stars to 3 because the lipstick is already coming out of the tube. Not sure why - I've only used it a couple of times and normally. It was wobbly and when I turned the tube, the lipstick was definitely loose from the bottom and it's coming out so that over time, I'll not be able to push it up to use it without having the lipstick fall out. Too bad. I do like this lipstick a lot, but this one seems to have a defect in its construction.",2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,2,Not a jlo brand,3.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on December 20, 2019",April,,Verified Purchase,,I bought it because it said jlo in picture and I thought that's what was coming. No jlo signature was on the lipstick so a little disappointed. The color is kind of light too,2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,3,Kissing Sweet,5.0 out of 5 stars,,"Reviewed in the United States on June 3, 2021",islanders2t,,Verified Purchase,,My wife’s favorite! Hit a home run when these came in. Top quality !,2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,4,Sheer Matte Color,5.0 out of 5 stars,,"Reviewed in the United States on December 19, 2019",MulysaLove,,Verified Purchase,,Beautiful light berry color. Normally this brand is a bit thicker but this lipstick is more sheer. I definitely love the color though.,2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,5,it would be a waste of time to return,2.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on September 29, 2017",Kindle Customer,,Verified Purchase,,"it would be a waste of time to return, so I'll use it, it's probably not a good idea to buy your first use of a lipstick online, needs to see what it looks like before purchase. my fault. would not purchase this product again.",2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,6,Good product from a well known brand.,5.0 out of 5 stars,,"Reviewed in the United States on September 5, 2019",Edie M.,,Verified Purchase,,Not too moisturizing which is good for a matte lipstick. The colour is rich. The colour lasts.,2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,7,Lipstick,4.0 out of 5 stars,,"Reviewed in the United States on December 16, 2019",Penelope Lee,,Verified Purchase,,Liked the color,2022-03-16 04:45:55.829597
B01DPA6X5M,2022,3,16,8,Color is sheer,2.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on December 13, 2019",Cynthia,,Verified Purchase,,color is sheer not as pigmented as seen on the lipstick,2022-03-16 04:45:55.829597
