B00DNK6NHS,2022,3,16,1,So happy to find this!,5.0 out of 5 stars,3 people found this helpful,"Reviewed in the United States on March 11, 2020",Kaylah,,Verified Purchase,,This is my all time favorite lipstick. It's perfect. PERIOD. But I could no longer find it in stores. I ended up buying three of these because the price was so good (compared to what I could find other places online.) All three arrived safely and weren't damaged. I'm so happy. Would absolutely purchase again.,2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,2,Great but broken,4.0 out of 5 stars,,"Reviewed in the United States on May 11, 2021",J. L. Knox,,Verified Purchase,,Love the color. Love the creamy smooth but matte finish. Feels like nothing on your lips. This color has been impossible to find locally. I don’t love that the lipstick was broken when I received it. It’s completely broken off at the base and has to be shaken out of the lid whenever I want to use it,2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,3,Beautiful color that lasts,5.0 out of 5 stars,,"Reviewed in the United States on March 12, 2022",B. Bates,,Verified Purchase,,"I love this color.  I just feel pretty when I wear it.  It's a very long lasting product and does not stain your lips, like some of the long wear products out there.",2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,4,LOVE,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on March 17, 2020",R. L. Kelly,,Verified Purchase,,"Great shade, nice consistency, a daily lipstick winner",2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,5,I revived it in terrible condition with a hair on it,1.0 out of 5 stars,5 people found this helpful,"Reviewed in the United States on September 23, 2016",Amazon Customer,,Verified Purchase,,"I revived it in terrible condition with a hair on it. Yes a hair. I would like a new one that is clean & new, thank you.",2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,6,While I love this lip color (I couldn't find it in stores ...,2.0 out of 5 stars,,"Reviewed in the United States on January 21, 2018",Andrea,,Verified Purchase,,While I love this lip color (I couldn't find it in stores anymore) it arrived broken and stuck in the lid.,2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,7,Exactly as I remember from 2015. Great service.,5.0 out of 5 stars,,"Reviewed in the United States on May 13, 2021",Erika Salazar,,Verified Purchase,,Exactly as I remember from 2015. Great service.,2022-03-16 05:25:32.457860
B00DNK6NHS,2022,3,16,8,Different color,1.0 out of 5 stars,,"Reviewed in the United States on October 21, 2020",Alyssa,,Verified Purchase,,Wasn’t the color I was expecting.,2022-03-16 05:25:32.457860
