B078PZ7QTB,2022,3,16,1,Great Product,5.0 out of 5 stars,,"Reviewed in the United States on May 23, 2020",Cristy,,Verified Purchase,,Love this stuff. Stays on and true to color. It is pricey but last a long time.,2022-03-16 05:40:35.276193
B078PZ7QTB,2022,3,16,2,Does not bleed into skin,5.0 out of 5 stars,,"Reviewed in the United States on December 27, 2018",Dorothy L. Meyer,,Verified Purchase,,Does not bleed into skin.  Only one I have found that works that way.,2022-03-16 05:40:35.276193
