B000YAXUDA,2022,3,16,1,Don’t waste your money,2.0 out of 5 stars,,"Reviewed in the United States on December 22, 2020",Picasso42,,Verified Purchase,,I tried using and the liquid was so thick was hard to use. Not worth the money very expensive for tiny size,2022-03-16 03:13:20.671010
B000YAXUDA,2022,3,16,2,Five Stars,5.0 out of 5 stars,,"Reviewed in the United States on April 10, 2018",haynes s. barry,,Verified Purchase,,"First time using, lots of lather and not too scented",2022-03-16 03:13:20.671010
B000YAXUDA,2022,3,16,3,Love the product. Caswell-Massey has some excellent products.,5.0 out of 5 stars,,"Reviewed in the United States on November 18, 2021",C. D. Noegel,,Verified Purchase,,"This is a great product. I use it as shampoo as I have sensitive skin, and this product works very well.",2022-03-16 03:13:20.671010
