B0002F1MD2,2022,3,16,1,Great color,5.0 out of 5 stars,,"Reviewed in the United States on March 19, 2021",monique robbins,,Verified Purchase,,Perfect color betweeen red and pink. Works with everything,2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,2,"Its cute , but nothing wow ! it looks good but its the exact same shade as the retro matte lipstick",4.0 out of 5 stars,,"Reviewed in the United States on January 22, 2014",Zaina,,Verified Purchase,,"its lovelyyyy but im upset because i have the retro matte listick which is the exact Shade except its alot nice and lasts alooottt longer (because its matte) than this one, this one is more like a basic everyday lipstick, doesn't really draw attention or look superfab",2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,3,Not the color from pic.,2.0 out of 5 stars,,"Reviewed in the United States on October 10, 2021",Diana,,Verified Purchase,,Not the color from pic.,2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,4,Ugly color,1.0 out of 5 stars,,"Reviewed in the United States on September 13, 2019",Amazon Customer,,Verified Purchase,,Color was far from what was pictured!!,2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,5,I love the color,5.0 out of 5 stars,,"Reviewed in the United States on April 21, 2015",Linda P,,Verified Purchase,,"I love the color , if you like bold lipstick this is def a winner . It is creamy so it needs to be applied a few times during the day , but it is pretty",2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,6,Two Stars,2.0 out of 5 stars,,"Reviewed in the United States on May 30, 2016",Shelley,,Verified Purchase,,The shade is too bright and there's something about this color that makes my teeth look more yellow.,2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,7,Great color and product!,5.0 out of 5 stars,,"Reviewed in the United States on October 18, 2016",Baby boomer,,Verified Purchase,,a perfect true hot pink! applies easily and lasts better than any other brand!,2022-03-16 05:14:25.019408
B0002F1MD2,2022,3,16,8,Love this MAC!!!!!!!!!!!,5.0 out of 5 stars,,"Reviewed in the United States on March 29, 2015",Nics & Ty,,Verified Purchase,,Love this MAC!!!!!!!!!!! Love the color!!!!!!!!!!!,2022-03-16 05:14:25.019408
