B098T1MP11,2022,3,16,1,"Not 1080p, likely not 170° either",1.0 out of 5 stars,,"Reviewed in the United States on February 13, 2022",Peña Family,,Verified Purchase,,My head unit won't even recognize the camera unless it's set to standard definition (SD). Bought this to replace the one my head unit came with that is 720p and narrow view. Angle is a little better but nowhere near 170° and at a poorer resolution. Disappointing false advertising,2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,2,Surprisingly works well,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on January 2, 2022",Keerma,,Verified Purchase,,"My car is old and doesn’t have a back camera. I thought I would give Amazon a try. Surprisingly, it works. Very easy to install. The instructions were simple for me to comprehend. The quality is ok. Gets the job done.",2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,3,It works,5.0 out of 5 stars,,"Reviewed in the United States on December 13, 2021",Martin 12v.guy,,Verified Purchase,,Good for the price,2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,4,Good for the price,3.0 out of 5 stars,,"Reviewed in the United States on February 23, 2022",M P,,Verified Purchase,,"Not the best quality, pretty grainy, but for the price it’s hard to beat.",2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,5,Hard to write,2.0 out of 5 stars,,"Reviewed in the United States on January 12, 2022",Jeffery Peer,,Verified Purchase,,Sucked,2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,6,"Bad bad video and when I got it, and installed it, it don't come on automatically in reverse.",1.0 out of 5 stars,,"Reviewed in the United States on February 24, 2022",Wesley M. Glasscock,,Verified Purchase,,"Bad bad video and when I got it, and installed it, it don't come on automatically in reverse.",2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,7,Excellent water resistant camera with an excellent picture!,5.0 out of 5 stars,,"Reviewed in the United States on December 4, 2021",Bubba Grump,,,Vine Customer Review of Free Product,I bought this camera to give me a better view of the road at the front of my car during hard rain and heavy snow.,2022-03-16 06:01:28.526966
B098T1MP11,2022,3,16,8,Great picture,5.0 out of 5 stars,,"Reviewed in the United States on October 20, 2021",Amazon Customer,,Verified Purchase,,"Bought a less expensive camera and that’s exactly what I got, a cheap camera with poor quality picture. Returned it a purchased this camera for 10.00 more and wow I couldn’t believe the difference. The quality of the picture was perfect. I highly recommend this camera without dropping big bucks!!",2022-03-16 06:01:28.526966
