B09S3WLZM6,2022,3,16,1,Arrived quickly and as advertised,5.0 out of 5 stars,,"Reviewed in the United States on March 11, 2022",Brian Eastman,,Verified Purchase,,Great scent for men. My favorite!,2022-03-16 03:42:21.954279
B09S3WLZM6,2022,3,16,2,Glad you all had it bath and body works didn’t have it,5.0 out of 5 stars,,"Reviewed in the United States on December 14, 2021",Dolores Rush,,Verified Purchase,,I like it,2022-03-16 03:42:21.954279
