B07FB1G3WX,2022,3,16,1,"This is my favorite lipstick and I use to buy them $ 21 each, from the store, well as you see.",5.0 out of 5 stars,3 people found this helpful,"Reviewed in the United States on September 7, 2021",Bethg.,,Verified Purchase,,I have been using this product for 4 years and I know exactly how it looks and feel.,2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,2,Perfect!,5.0 out of 5 stars,4 people found this helpful,"Reviewed in the United States on July 8, 2021",M. Kurdziel,,Verified Purchase,,"Perfect! And what a deal... this is the only ""regular"" lipstick I will purchase.  The color is very flattering for a sort of neutral.. I usually only wear red. And they were all full size !",2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,3,perfect!,5.0 out of 5 stars,,"Reviewed in the United States on March 2, 2022",laura burch,,Verified Purchase,,"I absolutely love this lipstick! It is the perfect colour for me. It brings out the colour of my lips almost naturally. It's a lovely shade . I will be buying it again if I ever run out. I bought three already"". Thanx again.",2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,4,Beautiful color and moisturizer but doesnt last long,5.0 out of 5 stars,,"Reviewed in the United States on February 25, 2022",Rachel c.,,Verified Purchase,,Great price beautiful color and moisturizer,2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,5,Pretty color,5.0 out of 5 stars,,"Reviewed in the United States on February 9, 2022",Linda Caylor,,Verified Purchase,,I love the color and it’s well worth the money.,2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,6,Color,5.0 out of 5 stars,,"Reviewed in the United States on March 3, 2022",Mary Flores,,Verified Purchase,,Color was what I thought it was going to be. Love.,2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,7,Beautiful,5.0 out of 5 stars,,"Reviewed in the United States on February 4, 2022",Kate Russell,,Verified Purchase,,Beautiful color!,2022-03-16 04:22:13.525274
B07FB1G3WX,2022,3,16,8,Moist,5.0 out of 5 stars,,"Reviewed in the United States on August 15, 2021",Lois Coy,,Verified Purchase,,Keeps my lips moist while in the sun.,2022-03-16 04:22:13.525274
