B086Z5PWF8,2022,3,16,1,Small,5.0 out of 5 stars,,"Reviewed in the United States on January 28, 2022",Chelsea,,Verified Purchase,,"I would give this less than 5 stars if I already knew how small the bottle was but, since I didn’t look at the oz or the reviews I can’t bring myself to do it since it was my fault from the get go blindly buying this lol. I love their products they smell amazing and make my skin feel amazing!  Product wise 5 stars size wise and for the price of the size I give it 2 stars!  I thought I was getting a steal on this when I saw it for $10 lol maybe that’s why I didn’t look at anything else :/",2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,2,Summer Staple,5.0 out of 5 stars,2 people found this helpful,"Reviewed in the United States on May 15, 2021",Peachyme,,Verified Purchase,,"This was a tropical dream. Lathered very well . The smell is absolutely delicious like saltwater and a sweet nutty treat, with a praline base. Excellent for shaving. Very moisturizing. I followed up with the Coco Cabana Cream and body spray. Go ahead ladies , show yourselves some love. So worth it. I'm ordering the full size now.",2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,3,Lousy,1.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on November 15, 2020",Alice,,Verified Purchase,,"Not worth it, for $10.00 the bottle is sample size you need alot to get suds your lucky if you get 3 showers out it. If i could i would rate it a zero not worth it",2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,4,Tiny,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on February 16, 2021",Amber Jackson,,Verified Purchase,,I love the product. The only thing I dislike is how tiny it is. It is a travel size product.,2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,5,Summer in a Bottle,5.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on July 24, 2020",Lisa,,Verified Purchase,,"I love the coconut smell of summer and this cream delivers.  It kind of reminds me of Skin Trip, which I used to love wearing but haven't seen in ages. The consistency is somewhere between a lotion and a cream, and not greasy.  Heaven!  I keep putting it on and makes me happy wearing it.  A new fave for sure.",2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,6,"Love, love, love...",5.0 out of 5 stars,,"Reviewed in the United States on April 6, 2021",SGriff,,Verified Purchase,,I love this stuff!  The body wash is the perfect compliment to the body cream.  I always get compliments on the scent.,2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,7,Smells great. Too expensive.,3.0 out of 5 stars,,"Reviewed in the United States on March 5, 2022",Angie,,Verified Purchase,,"The product smells amazing! It doesn't really lather, though, and it's way too expensive .",2022-03-16 02:18:05.291577
B086Z5PWF8,2022,3,16,8,travel size!,3.0 out of 5 stars,One person found this helpful,"Reviewed in the United States on July 31, 2020",Amazon Customer,,Verified Purchase,,Tiny travel bottle. I should have paid attention to the ounces but for the price I thought it would be a bit bigger.,2022-03-16 02:18:05.291577
